PokemonName,BWSpr#,Home#,PokemonDbName,ShowdownName,PorygonName,Type1,Type2,Ability1,Ablity2,AbilityHidden,HP,Atk,Def,SpA,SpD,Spe,HpWall,PhysAttacker,SpecAttacker,PhysDefender,SpecDefender,SpeedAbility,Fast,Pivot,Price,IconLink
Zamazenta,889,889,zamazenta-hero,zamazenta,Zamazenta,Fighting,,Dauntless Shield,,,92,120,115,80,115,138,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/889.png
Zamazenta-Crowned,889-c,889-1,zamazenta-crowned,zamazenta-crowned,Zamazenta-Crowned,Fighting,Steel,Dauntless Shield,,,92,120,140,80,140,128,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/889-c.png
Eternatus,890,890,eternatus,eternatus,Eternatus,Poison,Dragon,Pressure,,,140,85,95,145,95,130,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/890.png
Eternatus-Eternamax,890-e,890-1,eternatus-eternamax,eternatus-eternamax,Eternatus-Eternamax,Poison,Dragon,Pressure,,,255,115,250,125,250,130,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/890-e.png
Kubfu,891,891,kubfu,kubfu,Kubfu,Fighting,,Inner Focus,No Guard,,60,90,60,53,50,72,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/891.png
Urshifu-Single,892,892,urshifu-single-strike,urshifu,Urshifu,Fighting,dark,Unseen Fist,,,100,130,100,63,60,97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,20,https://www.serebii.net/pokedex-swsh/icon/892.png
Urshifu-Single-Gmax,892-gi,892-gmax,urshifu-single-strike-gigantamax,urshifu-gmax,Urshifu-Gmax,Fighting,dark,Unseen Fist,,,100,130,100,63,60,97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/892-gi.png
Urshifu-Rapid,892-r,892-1,urshifu-rapid-strike,urshifu-rapidstrike,Urshifu-Rapid-Strike,Fighting,Water,Unseen Fist,,,100,130,100,63,60,97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,15,https://www.serebii.net/pokedex-swsh/icon/892-r.png
Urshifu-Rapid-Gmax,892-rgi,892-1-gmax,urshifu-rapid-strike-gigantamax,urshifu-rapidstrikegmax,Urshifu-Rapid-Strike-Gmax,Fighting,Water,Unseen Fist,,,100,130,100,63,60,97,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/892-rgi.png
Zarude,893,893,zarude,zarude,Zarude,Dark,Grass,Leaf Guard,,,105,120,105,70,95,105,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,14,https://www.serebii.net/pokedex-swsh/icon/893.png
Regieleki,894,894,regieleki,regieleki,Regieleki,Electric,,Transistor,,,80,100,50,100,50,200,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,9,https://www.serebii.net/pokedex-swsh/icon/894.png
Regidrago,895,895,regidrago,regidrago,Regidrago,Dragon,,Dragon's Maw,,,200,100,50,100,50,80,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/895.png
Glastrier,896,896,glastrier,glastrier,Glastrier,Ice,,Chilling Neigh,,,100,145,130,65,110,30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-swsh/icon/896.png
Spectrier,897,897,spectrier,spectrier,Spectrier,Ghost,,Grim Neigh,,,100,65,60,145,80,130,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,https://www.serebii.net/pokedex-swsh/icon/897.png
Calyrex,898,898,calyrex,calyrex,Calyrex,Psychic,Grass,Unnerve,,,100,80,80,80,80,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-swsh/icon/898.png
Calyrex-Ice,898-i,898-1,calyrex-ice-rider,calyrex-ice,Calyrex-Ice,Psychic,Ice,As One (Ice Rider),,,100,165,150,85,130,50,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/898-i.png
Calyrex-Shadow,898-s,898-2,calyrex-shadow-rider,calyrex-shadow,Calyrex-Shadow,Psychic,Ghost,As One (Shadow Rider),,,100,85,80,165,100,150,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0,https://www.serebii.net/pokedex-swsh/icon/898-s.png
Wyrdeer,899,899,wyrdeer,wyrdeer,Wyrdeer,Normal,Psychic,Intimidate,Frisk,Sap Sipper,103,105,72,105,75,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-swsh/icon/899.png
Kleavor,900,900,kleavor,kleavor,Kleavor,Bug,Rock,Swarm,Sheer Force,Sharpness,70,130,95,45,75,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,https://www.serebii.net/pokedex-swsh/icon/900.png
Ursaluna,901,901,ursaluna,ursaluna,Ursaluna,Ground,Normal,Guts,Bulletproof,Unnerve,130,140,105,45,80,50,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15,https://www.serebii.net/pokedex-swsh/icon/901.png
Basculegion,902,902,basculegion,basculegion,Basculegion,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,120,112,65,80,75,78,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,12,https://www.serebii.net/pokedex-swsh/icon/902.png
Basculegion-F,902-f,902-f,basculegion-female,basculegion-f,Basculegion-Female,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,120,92,65,100,75,78,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,11,https://www.serebii.net/pokedex-swsh/icon/902-f.png
Sneasler,903,903,sneasler,sneasler,Sneasler,Fighting,Poison,Pressure,Unburden,Poison Touch,80,130,60,40,80,120,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18,https://www.serebii.net/pokedex-swsh/icon/903.png
Overqwil,904,904,overqwil,overqwil,Overqwil,Dark,Poison,Poison Point,Swift Swim,Intimidate,85,115,95,65,65,85,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,https://www.serebii.net/pokedex-swsh/icon/904.png
Enamorus,905,905,enamorus,enamorus,Enamorus,Fairy,Flying,Cute Charm,,Contrary,74,115,70,135,80,106,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,16,https://www.serebii.net/pokedex-swsh/icon/905.png
Enamorus-Therian,905-t,905-t,enamorus-therian,enamorus-therian,Enamorus-Therian,Fairy,Flying,Overcoat,,,74,115,110,135,100,46,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11,https://www.serebii.net/pokedex-swsh/icon/905-t.png
Sprigatito,906,906,Sprigatito,sprigatito,Sprigatito,Grass,,Overgrow,,Protean,40,61,54,45,45,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/906.png
Floragato,907,907,Floragato,floragato,Floragato,Grass,,Overgrow,,Protean,61,80,63,60,63,83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/907.png
Meowscarada,908,908,Meowscarada,meowscarada,Meowscarada,Grass,Dark,Overgrow,,Protean,76,110,70,81,70,123,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,17,https://www.serebii.net/pokedex-sv/icon/908.png
Fuecoco,909,909,Fuecoco,fuecoco,Fuecoco,Fire,,Blaze,,Unaware,67,45,59,63,40,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/909.png
Crocalor,910,910,Crocalor,crocalor,Crocalor,Fire,,Blaze,,Unaware,81,55,78,90,58,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-sv/icon/910.png
Skeledirge,911,911,Skeledirge,skeledirge,,Fire,Ghost,Blaze,,Unaware,104,75,100,110,75,66,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,13,https://www.serebii.net/pokedex-sv/icon/911.png
Quaxly,912,912,Quaxly,quaxly,,Water,,Torrent,,Moxie,55,65,45,50,45,50,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/912.png
Quaxwell,913,913,Quaxwell,quaxwell,,Water,,Torrent,,Moxie,70,85,65,65,60,65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/913.png
Quaquaval,914,914,Quaquaval,quaquaval,,Water,Fighting,Torrent,,Moxie,85,120,80,85,75,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,https://www.serebii.net/pokedex-sv/icon/914.png
Lechonk,915,915,Lechonk,lechonk,,Normal,,Aroma Veil,Gluttony,Thick Fat,54,45,40,35,45,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/915.png
Oinkologne,916,916,Oinkologne,oinkologne,,Normal,,Lingering Aroma (M) / Aroma Veil,Gluttony,Thick Fat,110,100,75,59,80,65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-sv/icon/916.png
Tarountula,917,917,Tarountula,tarountula,,Bug,,Insomnia,,Stakeout,35,41,45,29,40,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/917.png
Spidops,918,918,Spidops,spidops,,Bug,,Insomnia,,Stakeout,60,79,92,52,86,35,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-sv/icon/918.png
Nymble,919,920,Nymble,nymble,,Bug,,Swarm,,Tinted Lens,33,46,40,21,25,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/919.png
Lokix,920,921,Lokix,lokix,,Bug,Dark,Swarm,,Tinted Lens,71,102,78,52,55,92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,https://www.serebii.net/pokedex-sv/icon/920.png
Pawmi,921,922,Pawmi,pawmi,,Electric,,Static,Natural Cure,Iron Fist,45,50,20,40,25,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/921.png
Pawmo,922,923,Pawmo,pawmo,,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,60,75,40,50,40,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/922.png
Pawmot,923,924,Pawmot,pawmot,,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,70,115,70,70,60,105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,https://www.serebii.net/pokedex-sv/icon/923.png
Tandemaus,924,925,Tandemaus,tandemaus,,Normal,,Run Away,Pickup,Own Tempo,50,50,45,40,45,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/924.png
Maushold,925,926,Maushold,maushold,,Normal,,Friend Guard,Cheek Pouch,Technician,74,75,70,65,75,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,https://www.serebii.net/pokedex-sv/icon/925.png
Maushold,925-f,925-f,Maushold-family4,maushold-four,,Normal,,Friend Guard,Cheek Pouch,Technician,74,75,70,65,75,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,https://www.serebii.net/pokedex-sv/icon/925-f.png
Fidough,926,926,Fidough,fidough,,Fairy,,Own Tempo,,Klutz,37,55,70,30,55,65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/926.png
Dachsbun,927,927,Dachsbun,dachsbun,,Fairy,,Well-Baked Body,,Aroma Veil,57,80,115,50,80,95,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5,https://www.serebii.net/pokedex-sv/icon/927.png
Smoliv,928,928,Smoliv,smoliv,,Grass,Normal,Early Bird,,Harvest,41,35,45,58,51,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/928.png
Dolliv,929,929,Dolliv,dolliv,,Grass,Normal,Early Bird,,Harvest,52,53,60,78,78,33,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-sv/icon/929.png
Arboliva,930,930,Arboliva,arboliva,,Grass,Normal,Seed Sower,,Harvest,78,69,90,125,109,39,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,https://www.serebii.net/pokedex-sv/icon/930.png
Squawkabilly,931,931,Squawkabilly,squawkabilly,,Normal,Flying,Intimidate,Hustle,Guts,82,96,51,45,51,92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,https://www.serebii.net/pokedex-sv/icon/931.png
Squawkabilly-Blue,931-b,931-b,Squawkabilly-Blue,squawkabilly-blue,,Normal,Flying,Intimidate,Hustle,Guts,82,96,51,45,51,92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-sv/icon/931-b.png
Squawkabilly-White,931-w,931-w,Squawkabilly-White,squawkabilly-white,,Normal,Flying,Intimidate,Hustle,Sheer Force,82,96,51,45,51,92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-sv/icon/931-w.png
Squawkabilly-Yellow,931-y,931-y,Squawkabilly-Yellow,squawkabilly-yellow,,Normal,Flying,Intimidate,Hustle,Sheer Force,82,96,51,45,51,92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,https://www.serebii.net/pokedex-sv/icon/931-y.png
Nacli,932,932,Nacli,nacli,,Rock,,Purifying Salt,Sturdy,Clear Body,55,55,75,35,35,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/932.png
Naclstack,933,933,Naclstack,naclstack,,Rock,,Purifying Salt,Sturdy,Clear Body,60,60,100,35,65,35,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,https://www.serebii.net/pokedex-sv/icon/933.png
Garganacl,934,934,Garganacl,garganacl,,Rock,,Purifying Salt,Sturdy,Clear Body,100,100,130,45,90,35,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,https://www.serebii.net/pokedex-sv/icon/934.png
Charcadet,935,935,Charcadet,charcadet,,Fire,,Flash Fire,,Flame Body,40,50,40,50,40,35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/935.png
Armarouge,936,936,Armarouge,armarouge,,Fire,Psychic,Flash Fire,,Weak Armor,85,60,100,125,80,75,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,https://www.serebii.net/pokedex-sv/icon/936.png
Ceruledge,937,937,Ceruledge,ceruledge,,Fire,Ghost,Flash Fire,,Weak Armor,75,125,80,60,100,85,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12,https://www.serebii.net/pokedex-sv/icon/937.png
Tadbulb,938,938,Tadbulb,tadbulb,,Electric,,Own Tempo,Static,Damp,61,31,41,59,35,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/938.png
Bellibolt,939,939,Bellibolt,bellibolt,,Electric,,Electromorphosis,Static,Damp,109,64,91,103,83,45,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,https://www.serebii.net/pokedex-sv/icon/939.png
Wattrel,940,940,Wattrel,wattrel,,Electric,Flying,Wind Power,Volt Absorb,Competitive,40,40,35,55,40,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/940.png
Kilowattrel,941,941,Kilowattrel,kilowattrel,,Electric,Flying,Wind Power,Volt Absorb,Competitive,70,70,60,105,60,125,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,9,https://www.serebii.net/pokedex-sv/icon/941.png
Maschiff,942,942,Maschiff,maschiff,,Dark,,Intimidate,Run Away,Stakeout,60,78,60,40,51,51,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/942.png
Mabosstiff,943,943,Mabosstiff,mabosstiff,,Dark,,Intimidate,Guard Dog,Stakeout,80,120,90,60,70,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,https://www.serebii.net/pokedex-sv/icon/943.png
Shroodle,944,944,Shroodle,shroodle,,Poison,Normal,Unburden,Pickpocket,Prankster,40,65,35,40,35,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/944.png
Grafaiai,945,945,Grafaiai,grafaiai,,Poison,Normal,Unburden,Poison Touch,Prankster,63,95,65,80,72,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,https://www.serebii.net/pokedex-sv/icon/945.png
Bramblin,946,946,Bramblin,bramblin,,Grass,Ghost,Wind Rider,,Infiltrator,40,65,30,45,35,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/946.png
Brambleghast,947,947,Brambleghast,brambleghast,,Grass,Ghost,Wind Rider,,Infiltrator,55,115,70,80,70,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,https://www.serebii.net/pokedex-sv/icon/947.png
Toedscool,948,948,Toedscool,toedscool,,Ground,Grass,Mycelium Might,,,40,40,35,50,100,70,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/948.png
Toedscruel,949,949,Toedscruel,toedscruel,,Ground,Grass,Mycelium Might,,,80,70,65,80,120,100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,8,https://www.serebii.net/pokedex-sv/icon/949.png
Klawf,950,950,Klawf,klawf,,Rock,,Anger Shell,Shell Armor,Regenerator,70,100,115,35,55,75,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,https://www.serebii.net/pokedex-sv/icon/950.png
Capsakid,951,951,Capsakid,capsakid,,Grass,,Chlorophyll,Insomnia,Klutz,50,62,40,62,40,50,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/951.png
Scovillain,952,952,Scovillain,scovillain,,Grass,Fire,Chlorophyll,Insomnia,Moody,65,108,65,108,65,75,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,https://www.serebii.net/pokedex-sv/icon/952.png
Rellor,953,953,Rellor,rellor,,Bug,,Compoundeyes,,Shed Skin,41,50,60,31,58,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/953.png
Rabsca,954,954,Rabsca,rabsca,,Bug,Psychic,Synchronize,,Telepathy,75,50,85,115,100,45,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,https://www.serebii.net/pokedex-sv/icon/954.png
Flittle,955,955,Flittle,flittle,,Psychic,,Anticipation,Frisk,Speed Boost,30,35,30,55,30,75,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/955.png
Espathra,956,956,Espathra,espathra,,Psychic,,Opportunist,Frisk,Speed Boost,95,60,60,101,60,105,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,14,https://www.serebii.net/pokedex-sv/icon/956.png
Tinkatink,957,957,Tinkatink,tinkatink,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,50,45,45,35,64,58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/957.png
Tinkatuff,958,958,Tinkatuff,tinkatuff,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,65,55,55,45,82,78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-sv/icon/958.png
Tinkaton,959,959,Tinkaton,tinkaton,,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,85,75,77,70,105,94,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,https://www.serebii.net/pokedex-sv/icon/959.png
Wiglett,960,960,Wiglett,wiglett,,Water,,Gooey,Rattled,Sand Veil,10,55,25,35,25,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/960.png
Wugtrio,961,961,Wugtrio,wugtrio,,Water,,Gooey,Rattled,Sand Veil,35,100,50,50,70,120,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,https://www.serebii.net/pokedex-sv/icon/961.png
Bombirdier,962,962,Bombirdier,bombirdier,,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,70,103,85,60,85,82,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,https://www.serebii.net/pokedex-sv/icon/962.png
Finizen,963,963,Finizen,finizen,,Water,,Water Veil,,,70,45,40,45,40,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/963.png
Palafin,964,964,Palafin,palafin,,Water,,Zero To Hero,,,100,70,72,53,62,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,https://www.serebii.net/pokedex-sv/icon/964.png
Palafin-Hero,964-h,964-h,Palafin-Hero,palafin-hero,,Water,,Zero To Hero,,,100,160,97,106,87,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,https://www.serebii.net/pokedex-sv/icon/964-h.png
Varoom,965,965,Varoom,varoom,,Steel,Poison,Overcoat,,Slow Start,45,70,63,30,45,47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,https://www.serebii.net/pokedex-sv/icon/965.png
Revavroom,966,966,Revavroom,revavroom,,Steel,Poison,Overcoat,,Filter,80,119,90,54,67,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,https://www.serebii.net/pokedex-sv/icon/966.png
Cyclizar,967,967,Cyclizar,cyclizar,,Dragon,Normal,Shed Skin,,Regenerator,70,95,65,85,65,121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,https://www.serebii.net/pokedex-sv/icon/967.png
Orthworm,968,968,Orthworm,orthworm,,Steel,,Earth Eater,,Sand Veil,70,85,145,60,55,65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,https://www.serebii.net/pokedex-sv/icon/968.png
Glimmet,969,969,Glimmet,glimmet,,Rock,Poison,Toxic Debris,,Corrosion,48,35,42,105,60,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,https://www.serebii.net/pokedex-sv/icon/969.png
Glimmora,970,970,Glimmora,glimmora,,Rock,Poison,Toxic Debris,,Corrosion,83,55,90,130,81,86,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14,https://www.serebii.net/pokedex-sv/icon/970.png
Greavard,971,971,Greavard,greavard,,Ghost,,Pickup,,Fluffy,50,61,60,30,55,34,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/971.png
Houndstone,972,972,Houndstone,houndstone,,Ghost,,Sand Rush,,Fluffy,72,101,100,50,97,68,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5,https://www.serebii.net/pokedex-sv/icon/972.png
Flamigo,973,973,Flamigo,flamigo,,Flying,Fighting,Scrappy,Tangled Feet,Costar,82,115,74,75,64,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,https://www.serebii.net/pokedex-sv/icon/973.png
Cetoddle,974,974,Cetoddle,cetoddle,,Ice,,Thick Fat,Snow Cloak,Sheer Force,108,68,45,30,40,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,https://www.serebii.net/pokedex-sv/icon/974.png
Cetitan,975,975,Cetitan,cetitan,,Ice,,Thick Fat,Slush Rush,Sheer Force,170,113,65,45,55,73,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,https://www.serebii.net/pokedex-sv/icon/975.png
Veluza,976,976,Veluza,veluza,,Water,Psychic,Mold Breaker,,Sharpness,90,102,73,78,65,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,https://www.serebii.net/pokedex-sv/icon/976.png
Dondozo,977,977,Dondozo,dondozo,,Water,,Unaware,Oblivious,Water Veil,150,100,115,65,65,35,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,https://www.serebii.net/pokedex-sv/icon/977.png
Tatsugiri,978,978,Tatsugiri,tatsugiri,,Dragon,Water,Commander,,Storm Drain,68,50,60,120,95,82,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,https://www.serebii.net/pokedex-sv/icon/978.png
Annihilape,979,979,Annihilape,annihilape,,Fighting,Ghost,Vital Spirit,Inner Focus,Defiant,110,115,80,50,90,90,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,https://www.serebii.net/pokedex-sv/icon/979.png
Clodsire,980,980,Clodsire,clodsire,,Poison,Ground,Poison Point,Water Absorb,Unaware,130,75,60,45,100,20,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,13,https://www.serebii.net/pokedex-sv/icon/980.png
Farigiraf,981,981,Farigiraf,farigiraf,,Normal,Psychic,Cud Chew,Armor Tail,Sap Sipper,120,90,70,110,70,60,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,https://www.serebii.net/pokedex-sv/icon/981.png
